Main URL,Record ID,Main Title,Publication Place,Publisher,Publication Date,Physical Description,Topical Subject,Resource URL,Alternative URL,Subtitle,Responsibility,Personal Author,Corporate Author,Abstract/Summary,Bibliography Note,Variant Title,Subject Source,System Control Number,Material Type,Language,ISSN/ISBN,Ilo Name,Leader (Format),Year
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947543402676,991947543402676,138th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"ii, 36 p.",,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_19_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_19_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194754-ilodb,,,,73B09/288,00798nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950703402676,991950703402676,139th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"v, 97 p.",,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_22_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195070-ilodb,,,,73B09/609,00799nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950713402676,991950713402676,140th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_23_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_23_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195071-ilodb,,,,73B09/610,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950723402676,991950723402676,141st report of the committee on freedom of association.,Geneva :,"ILO,",1973.,3 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_24_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_24_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195072-ilodb,,,,73B09/612,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952603402676,991952603402676,141st report of the committee on freedom of association.,Geneva :,"ILO,",1974.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_11_23_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_11_23_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195260-ilodb,,,,74B09/77,00794nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952723402676,991952723402676,142nd report of the committee on freedom of association.,Geneva :,"ILO,",1974.,42 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/192/GB.192_11_24_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/192/GB.192_11_24_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195272-ilodb,,,,74B09/102,00823nam a22002534u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954223402676,991954223402676,"143rd report, committee on fredom of association.",Geneva :,"ILO,",1974.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_11_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_11_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195422-ilodb,,,,74B09/199,00699nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952583402676,991952583402676,143rd report of the committee on freedom of association.,Geneva :,"ILO,",1974.,"ii, 25 p.",,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_11_25_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_11_25_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195258-ilodb,,,,74B09/78,00799nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954903402676,991954903402676,144th report of the committee on freedom of association.,Geneva :,"ILO,",1974.,22 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_20_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_20_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195490-ilodb,,,,74B09/271,00796nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954913402676,991954913402676,145th report of the committee on freedom of association.,Geneva :,"ILO,",1974.,8 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_21_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_11_21_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195491-ilodb,,,,74B09/272,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958473402676,991958473402676,146th report of the committee on freedom of association.,Geneva :,"ILO,",1974.,3 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_26_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_26_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195847-ilodb,,,,74B09/635,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958483402676,991958483402676,147th report of the committee on freedom of association.,Geneva :,"ILO,",1974.,63 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_27_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_27_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195848-ilodb,,,,74B09/636,00796nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958493402676,991958493402676,148th report of the committee on freedom of association.,Geneva :,"ILO,",1974.,4 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_28_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_11_28_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195849-ilodb,,,,74B09/637,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952493402676,991952493402676,16th session of the Asian advisory committee.,Geneva :,"ILO,",1974.,1 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)195249-ilodb,,,,74B09/85,00694nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950393402676,991950393402676,1972-73 regular account (second paper).,Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_22_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195039-ilodb,,,,73B09/572,00804nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991944833402676,991944833402676,1972-73 regular budget account.,"Geneva,",,1973.,14 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_FA_1_19_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_FA_1_19_engl.pdf,,,,International Labour Organisation.,,,,,108242,,,,73B09/52,00995cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947143402676,991947143402676,1972-73 regular budget account.,Geneva :,"ILO,",1973.,14 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_10_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_10_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194714-ilodb,,,,73B09/248,01003cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950403402676,991950403402676,1972-73 regular budget account.,Geneva :,"ILO,",1973.,14 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_7_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_7_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195040-ilodb,,,,73B09/571,00795nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947413402676,991947413402676,"1972-73 regular budget account, 2nd paper.",Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_17_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_17_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194741-ilodb,,,,73B09/271,01013cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991944813402676,991944813402676,1974-75 programme proposals in the field of conditions of work.,"Geneva,",,1973.,5 p.,,,,,,,International Labour Organisation.,,,,,108240,,,,73B09/58,00711nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991949853402676,991949853402676,1974-75 programme reductions and postponed expenditure.,Geneva :,"ILO,",1973.,5 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_WP_FB_5_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_WP_FB_5_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194985-ilodb,,,,73B09/514,00709nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952003402676,991952003402676,1974-75 regular budget account.,Geneva :,"ILO,",1974.,13 p.,,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_PFA_2_14_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_PFA_2_14_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195200-ilodb,,,,74B09/36,00796nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954353402676,991954353402676,1974-75 regular budget account.,Geneva :,"ILO,",1974.,13 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_PFA_3_10_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_PFA_3_10_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195435-ilodb,,,,74B09/212,00797nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958023402676,991958023402676,1974-75 regular budget account.,Geneva :,"ILO,",1974.,13 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_PFA_2_12_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_PFA_2_12_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195802-ilodb,,,,74B09/569,00797nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954643402676,991954643402676,1974-75 regular budget account (2nd paper).,Geneva :,"ILO,",1974.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_PFA_3_16_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_PFA_3_16_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195464-ilodb,,,,74B09/260,00808nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958873402676,991958873402676,1974-75 regular budget account (2nd paper).,Geneva :,"ILO,",1974.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_PFA_2_22_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_PFA_2_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195887-ilodb,,,,74B09/678,00808nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945513402676,991945513402676,"1st report of the allocations committee, Governing Body, 189th session.","Geneva,",,1973.,5 p.,,,,,,,International Labour Organisation.,,,,,108323,,,,73B09/122,00881cam a22002774u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945523402676,991945523402676,1st report of the financial and administrative committee; financial and general questions.,"Geneva,",,1973.,15 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_26_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_26_engl.pdf,,,,International Labour Organisation.,,,,,108324,,,,73B09/118,01049cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947883402676,991947883402676,1st report of the financial and administrative committee; financial and general questions.,Geneva :,"ILO,",1973.,9 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_30_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_30_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194788-ilodb,,,,73B09/321,00926cam a22002774u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958953402676,991958953402676,"1st report of the programme, financial and administrative committee, Governing Body, 194th session, Geneva, 1974. Draft.",Geneva :,"ILO,",1974.,5 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)195895-ilodb,,,,74B09/686,00881nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952253402676,991952253402676,28th session of the General Assembly of the UN.,Geneva :,"ILO,",1974.,"11, 21 p.",,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_IO_1_10_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/192/GB.192_IO_1_10_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195225-ilodb,,,,74B09/52,00813nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991946123402676,991946123402676,2nd European regional conference.,"Geneva,",,1973.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_17_3_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_17_3_engl.pdf,,,,International Labour Organisation.,,,,,108426,,,,73B09/185,00674nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950163402676,991950163402676,"2nd European regional conference, Geneva, 14-23 jan 1974.",Geneva :,"ILO,",1973.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_26_6_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_26_6_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195016-ilodb,,,,73B09/548,00705nam a22002294u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945533402676,991945533402676,"2nd report of the financial and administrative committee, personnel, pensions and administrative questions.","Geneva,",,1973.,18 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_38_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_38_engl.pdf,,,,International Labour Organisation.,,,,,108325,,,,73B09/99,01065cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947913402676,991947913402676,"2nd report of the financial and administrative committee; personnel, pensions and administrative questions.",Geneva :,"ILO,",1973.,10 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_33_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_33_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194791-ilodb,,,,73B09/324,00944cam a22002774u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954283402676,991954283402676,"2nd tripartite technical meeting for hotels, restaurants and similar establishments: (a) composition.",Geneva :,"ILO,",1974.,3 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_2_7_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_2_7_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195428-ilodb,,,,74B09/205,00855nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954293402676,991954293402676,2nd tripartite technical meeting for the woodworking industries: ( a) composition.,Geneva :,"ILO,",1974.,5 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_3_9_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_3_9_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195429-ilodb,,,,74B09/206,00836nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991540933402676,991540933402676,300.000.000.,Geneva :,"ILO,",1974.,30 p.,social problem.,http://www.ilo.org/public/libdoc/ilo/1974/74B09_375.pdf,http://www.ilo.org/public/libdoc/ilo/1974/74B09_375.pdf,,,,International Labour Organisation.,"ILO pub-WEP pub. Illustrated booklet depicting the social problems of overpopulation and unemployment, and outlining the goals of the WEP.",,,ilot,059923,,,,74B09/375,01910cam a22006854u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945543402676,991945543402676,"3rd report of the financial and administrative committee, financial and general questions.","Geneva,",,1973.,"81, 27 p.",,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_39_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_39_engl.pdf,,,,International Labour Organisation.,,,,,108326,,,,73B09/100,01053cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947893402676,991947893402676,3rd report of the financial and administrative committee; financial and general questions.,Geneva :,"ILO,",1973.,9 p.,,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_10_31_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_10_31_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194789-ilodb,,,,73B09/322,00849nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991952693402676,991952693402676,"3rd report of the programme, financial and administrative committee. Draft.",Geneva :,"ILO,",1974.,16 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)195269-ilodb,,,,74B09/114,00837nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991958963402676,991958963402676,"3rd report of the programme, financial and administrative committee, Governing Body, 194th session, Geneva, 1974. Draft.",Geneva :,"ILO,",1974.,16 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)195896-ilodb,,,,74B09/687,00882nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991954543402676,991954543402676,3rd tripartite technical meeting for mines other than coal mines.,Geneva :,"ILO,",1974.,6 p.,,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_4_10_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/193/GB.193_IA_4_10_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195454-ilodb,,,,74B09/218,00821nam a22002414u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991957533402676,991957533402676,3rd tripartite technical meeting for mines other than coal mines: invitation of international non-governmental organisations.,Geneva :,"ILO,",1974.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_IA_2_1_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/194/GB.194_IA_2_1_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195753-ilodb,,,,74B09/501,00879nam a22002414u 4500,1973
